Pcp,Group,Product,ICAR,AQScore,Age,Gender,Residence,Choice
R_0oh0ceHzb8mqsO9,NT,USB drive,8,55,40,Female,UK,Consistent
R_0oh0ceHzb8mqsO9,NT,walking shoes,8,55,40,Female,UK,Consistent
R_0OK5XYZlZ90Pixn,NT,apartment,4,73,48,Male,UK,Inconsistent
R_0OK5XYZlZ90Pixn,NT,cell phone,4,73,48,Male,UK,Consistent
R_0OK5XYZlZ90Pixn,NT,headphones,4,73,48,Male,UK,Inconsistent
R_0OK5XYZlZ90Pixn,NT,highlighter,4,73,48,Male,UK,Inconsistent
R_0OK5XYZlZ90Pixn,NT,job,4,73,48,Male,UK,Consistent
R_0OK5XYZlZ90Pixn,NT,orange juice,4,73,48,Male,UK,Inconsistent
R_0OK5XYZlZ90Pixn,NT,paper towels,4,73,48,Male,UK,Inconsistent
R_0OK5XYZlZ90Pixn,NT,printer,4,73,48,Male,UK,Consistent
R_0OK5XYZlZ90Pixn,NT,USB drive,4,73,48,Male,UK,Inconsistent
R_0OK5XYZlZ90Pixn,NT,walking shoes,4,73,48,Male,UK,Consistent
R_0rcwAXnrYIASrCR,NT,apartment,6,44,34,Female,UK,Consistent
R_0rcwAXnrYIASrCR,NT,cell phone,6,44,34,Female,UK,Inconsistent
R_0rcwAXnrYIASrCR,NT,headphones,6,44,34,Female,UK,Inconsistent
R_0rcwAXnrYIASrCR,NT,highlighter,6,44,34,Female,UK,Consistent
R_0rcwAXnrYIASrCR,NT,job,6,44,34,Female,UK,Consistent
R_0rcwAXnrYIASrCR,NT,orange juice,6,44,34,Female,UK,Consistent
R_0rcwAXnrYIASrCR,NT,paper towels,6,44,34,Female,UK,Consistent
R_0rcwAXnrYIASrCR,NT,printer,6,44,34,Female,UK,Inconsistent
R_0rcwAXnrYIASrCR,NT,USB drive,6,44,34,Female,UK,Inconsistent
R_0rcwAXnrYIASrCR,NT,walking shoes,6,44,34,Female,UK,Consistent
R_0rNAc1mjNHKgMVn,NT,apartment,2,55,36,Female,UK,Inconsistent
R_0rNAc1mjNHKgMVn,NT,cell phone,2,55,36,Female,UK,Inconsistent
R_0rNAc1mjNHKgMVn,NT,headphones,2,55,36,Female,UK,Inconsistent
R_0rNAc1mjNHKgMVn,NT,highlighter,2,55,36,Female,UK,Consistent
R_0rNAc1mjNHKgMVn,NT,job,2,55,36,Female,UK,Inconsistent
R_0rNAc1mjNHKgMVn,NT,orange juice,2,55,36,Female,UK,Inconsistent
R_0rNAc1mjNHKgMVn,NT,paper towels,2,55,36,Female,UK,Inconsistent
R_0rNAc1mjNHKgMVn,NT,printer,2,55,36,Female,UK,Inconsistent
R_0rNAc1mjNHKgMVn,NT,USB drive,2,55,36,Female,UK,Inconsistent
R_0rNAc1mjNHKgMVn,NT,walking shoes,2,55,36,Female,UK,Inconsistent
R_0SCgvgQ6acd4jXv,NT,apartment,6,72,63,Male,UK,Inconsistent
R_0SCgvgQ6acd4jXv,NT,cell phone,6,72,63,Male,UK,Consistent
R_0SCgvgQ6acd4jXv,NT,headphones,6,72,63,Male,UK,Inconsistent
R_0SCgvgQ6acd4jXv,NT,highlighter,6,72,63,Male,UK,Inconsistent
R_0SCgvgQ6acd4jXv,NT,job,6,72,63,Male,UK,Consistent
R_0SCgvgQ6acd4jXv,NT,orange juice,6,72,63,Male,UK,Inconsistent
R_0SCgvgQ6acd4jXv,NT,paper towels,6,72,63,Male,UK,Inconsistent
R_0SCgvgQ6acd4jXv,NT,printer,6,72,63,Male,UK,Inconsistent
R_0SCgvgQ6acd4jXv,NT,USB drive,6,72,63,Male,UK,Consistent
R_0SCgvgQ6acd4jXv,NT,walking shoes,6,72,63,Male,UK,Inconsistent
R_0SVrNwNi7alPILr,NT,apartment,10,76,48,Female,UK,Inconsistent
R_0SVrNwNi7alPILr,NT,cell phone,10,76,48,Female,UK,Inconsistent
R_0SVrNwNi7alPILr,NT,headphones,10,76,48,Female,UK,Inconsistent
R_0SVrNwNi7alPILr,NT,highlighter,10,76,48,Female,UK,Inconsistent
R_0SVrNwNi7alPILr,NT,job,10,76,48,Female,UK,Inconsistent
R_0SVrNwNi7alPILr,NT,orange juice,10,76,48,Female,UK,Inconsistent
R_0SVrNwNi7alPILr,NT,paper towels,10,76,48,Female,UK,Inconsistent
R_0SVrNwNi7alPILr,NT,printer,10,76,48,Female,UK,Inconsistent
R_0SVrNwNi7alPILr,NT,USB drive,10,76,48,Female,UK,Consistent
R_0SVrNwNi7alPILr,NT,walking shoes,10,76,48,Female,UK,Inconsistent
R_0TcV76yRONyrYSV,NT,apartment,11,70,65,Male,UK,Consistent
R_0TcV76yRONyrYSV,NT,cell phone,11,70,65,Male,UK,Consistent
R_0TcV76yRONyrYSV,NT,headphones,11,70,65,Male,UK,Inconsistent
R_0TcV76yRONyrYSV,NT,highlighter,11,70,65,Male,UK,Inconsistent
R_0TcV76yRONyrYSV,NT,job,11,70,65,Male,UK,Consistent
R_0TcV76yRONyrYSV,NT,orange juice,11,70,65,Male,UK,Consistent
R_0TcV76yRONyrYSV,NT,paper towels,11,70,65,Male,UK,Inconsistent
R_0TcV76yRONyrYSV,NT,printer,11,70,65,Male,UK,Consistent
R_0TcV76yRONyrYSV,NT,USB drive,11,70,65,Male,UK,Consistent
R_0TcV76yRONyrYSV,NT,walking shoes,11,70,65,Male,UK,Inconsistent
R_0U6zVV8ownlgbyd,NT,apartment,7,68,46,Female,UK,Consistent
R_0U6zVV8ownlgbyd,NT,cell phone,7,68,46,Female,UK,Consistent
R_0U6zVV8ownlgbyd,NT,headphones,7,68,46,Female,UK,Consistent
R_0U6zVV8ownlgbyd,NT,highlighter,7,68,46,Female,UK,Consistent
R_0U6zVV8ownlgbyd,NT,job,7,68,46,Female,UK,Consistent
R_0U6zVV8ownlgbyd,NT,orange juice,7,68,46,Female,UK,Consistent
R_0U6zVV8ownlgbyd,NT,paper towels,7,68,46,Female,UK,Consistent
R_0U6zVV8ownlgbyd,NT,printer,7,68,46,Female,UK,Consistent
R_0U6zVV8ownlgbyd,NT,USB drive,7,68,46,Female,UK,Consistent
R_0U6zVV8ownlgbyd,NT,walking shoes,7,68,46,Female,UK,Consistent
R_0umJAQOOJrpLpkN,NT,apartment,7,73,55,Male,UK,Consistent
R_0umJAQOOJrpLpkN,NT,cell phone,7,73,55,Male,UK,Inconsistent
R_0umJAQOOJrpLpkN,NT,headphones,7,73,55,Male,UK,Consistent
R_0umJAQOOJrpLpkN,NT,highlighter,7,73,55,Male,UK,Consistent
R_0umJAQOOJrpLpkN,NT,job,7,73,55,Male,UK,Inconsistent
R_0umJAQOOJrpLpkN,NT,orange juice,7,73,55,Male,UK,Inconsistent
R_0umJAQOOJrpLpkN,NT,paper towels,7,73,55,Male,UK,Consistent
R_0umJAQOOJrpLpkN,NT,printer,7,73,55,Male,UK,Consistent
R_0umJAQOOJrpLpkN,NT,USB drive,7,73,55,Male,UK,Consistent
R_0umJAQOOJrpLpkN,NT,walking shoes,7,73,55,Male,UK,Consistent
R_0v985D1uel9Qi1f,NT,apartment,11,62,48,Female,US,Consistent
R_0v985D1uel9Qi1f,NT,cell phone,11,62,48,Female,US,Consistent
R_0v985D1uel9Qi1f,NT,headphones,11,62,48,Female,US,Consistent
R_0v985D1uel9Qi1f,NT,highlighter,11,62,48,Female,US,Consistent
R_0v985D1uel9Qi1f,NT,job,11,62,48,Female,US,Consistent
R_0v985D1uel9Qi1f,NT,orange juice,11,62,48,Female,US,Consistent
R_0v985D1uel9Qi1f,NT,paper towels,11,62,48,Female,US,Consistent
R_0v985D1uel9Qi1f,NT,printer,11,62,48,Female,US,Consistent
R_0v985D1uel9Qi1f,NT,USB drive,11,62,48,Female,US,Inconsistent
R_0v985D1uel9Qi1f,NT,walking shoes,11,62,48,Female,US,Inconsistent
R_1BauTPYj6fGaPOd,NT,apartment,8,78,69,Male,UK,Consistent
R_1BauTPYj6fGaPOd,NT,cell phone,8,78,69,Male,UK,Consistent
R_1BauTPYj6fGaPOd,NT,headphones,8,78,69,Male,UK,Inconsistent
R_1BauTPYj6fGaPOd,NT,highlighter,8,78,69,Male,UK,Consistent
R_1BauTPYj6fGaPOd,NT,job,8,78,69,Male,UK,Consistent
R_1BauTPYj6fGaPOd,NT,orange juice,8,78,69,Male,UK,Inconsistent
R_1BauTPYj6fGaPOd,NT,paper towels,8,78,69,Male,UK,Consistent
R_1BauTPYj6fGaPOd,NT,printer,8,78,69,Male,UK,Consistent
R_1BauTPYj6fGaPOd,NT,USB drive,8,78,69,Male,UK,Consistent
R_1BauTPYj6fGaPOd,NT,walking shoes,8,78,69,Male,UK,Consistent
R_1BrCtKxdchwWxCt,NT,apartment,5,74,36,Male,US,Consistent
R_1BrCtKxdchwWxCt,NT,cell phone,5,74,36,Male,US,Inconsistent
R_1BrCtKxdchwWxCt,NT,headphones,5,74,36,Male,US,Consistent
R_1BrCtKxdchwWxCt,NT,highlighter,5,74,36,Male,US,Consistent
R_1BrCtKxdchwWxCt,NT,job,5,74,36,Male,US,Consistent
R_1BrCtKxdchwWxCt,NT,orange juice,5,74,36,Male,US,Inconsistent
R_1BrCtKxdchwWxCt,NT,paper towels,5,74,36,Male,US,Inconsistent
R_1BrCtKxdchwWxCt,NT,printer,5,74,36,Male,US,Inconsistent
R_1BrCtKxdchwWxCt,NT,USB drive,5,74,36,Male,US,Consistent
R_1BrCtKxdchwWxCt,NT,walking shoes,5,74,36,Male,US,Consistent
R_1MITG1QmIB8jK5L,NT,apartment,13,74,44,Female,UK,Inconsistent
R_1MITG1QmIB8jK5L,NT,cell phone,13,74,44,Female,UK,Inconsistent
R_1MITG1QmIB8jK5L,NT,headphones,13,74,44,Female,UK,Inconsistent
R_1MITG1QmIB8jK5L,NT,highlighter,13,74,44,Female,UK,Consistent
R_1MITG1QmIB8jK5L,NT,job,13,74,44,Female,UK,Inconsistent
R_1MITG1QmIB8jK5L,NT,orange juice,13,74,44,Female,UK,Inconsistent
R_1MITG1QmIB8jK5L,NT,paper towels,13,74,44,Female,UK,Inconsistent
R_1MITG1QmIB8jK5L,NT,printer,13,74,44,Female,UK,Consistent
R_1MITG1QmIB8jK5L,NT,USB drive,13,74,44,Female,UK,Consistent
R_1MITG1QmIB8jK5L,NT,walking shoes,13,74,44,Female,UK,Consistent
R_1RiW8UcnfHpfGnP,NT,apartment,7,80,64,Male,UK,Consistent
R_1RiW8UcnfHpfGnP,NT,cell phone,7,80,64,Male,UK,Inconsistent
R_1RiW8UcnfHpfGnP,NT,headphones,7,80,64,Male,UK,Inconsistent
R_1RiW8UcnfHpfGnP,NT,highlighter,7,80,64,Male,UK,Inconsistent
R_1RiW8UcnfHpfGnP,NT,job,7,80,64,Male,UK,Inconsistent
R_1RiW8UcnfHpfGnP,NT,orange juice,7,80,64,Male,UK,Inconsistent
R_1RiW8UcnfHpfGnP,NT,paper towels,7,80,64,Male,UK,Inconsistent
R_1RiW8UcnfHpfGnP,NT,printer,7,80,64,Male,UK,Inconsistent
R_1RiW8UcnfHpfGnP,NT,USB drive,7,80,64,Male,UK,Inconsistent
R_1RiW8UcnfHpfGnP,NT,walking shoes,7,80,64,Male,UK,Inconsistent
R_1TCJwq2cY3bxrff,NT,apartment,3,53,44,Female,UK,Inconsistent
R_1TCJwq2cY3bxrff,NT,cell phone,3,53,44,Female,UK,Consistent
R_1TCJwq2cY3bxrff,NT,headphones,3,53,44,Female,UK,Inconsistent
R_1TCJwq2cY3bxrff,NT,highlighter,3,53,44,Female,UK,Consistent
R_1TCJwq2cY3bxrff,NT,job,3,53,44,Female,UK,Consistent
R_1TCJwq2cY3bxrff,NT,orange juice,3,53,44,Female,UK,Consistent
R_1TCJwq2cY3bxrff,NT,paper towels,3,53,44,Female,UK,Consistent
R_1TCJwq2cY3bxrff,NT,printer,3,53,44,Female,UK,Consistent
R_1TCJwq2cY3bxrff,NT,USB drive,3,53,44,Female,UK,Inconsistent
R_1TCJwq2cY3bxrff,NT,walking shoes,3,53,44,Female,UK,Consistent
R_1yTYjTnoHm9vrGR,NT,apartment,13,74,63,Male,US,Consistent
R_1yTYjTnoHm9vrGR,NT,cell phone,13,74,63,Male,US,Consistent
R_1yTYjTnoHm9vrGR,NT,headphones,13,74,63,Male,US,Consistent
R_1yTYjTnoHm9vrGR,NT,highlighter,13,74,63,Male,US,Inconsistent
R_1yTYjTnoHm9vrGR,NT,job,13,74,63,Male,US,Consistent
R_1yTYjTnoHm9vrGR,NT,orange juice,13,74,63,Male,US,Consistent
R_1yTYjTnoHm9vrGR,NT,paper towels,13,74,63,Male,US,Consistent
R_1yTYjTnoHm9vrGR,NT,printer,13,74,63,Male,US,Consistent
R_1yTYjTnoHm9vrGR,NT,USB drive,13,74,63,Male,US,Inconsistent
R_1yTYjTnoHm9vrGR,NT,walking shoes,13,74,63,Male,US,Consistent
R_23ODRujnv4ASS9f,NT,apartment,9,74,55,Male,UK,Inconsistent
R_23ODRujnv4ASS9f,NT,cell phone,9,74,55,Male,UK,Inconsistent
R_23ODRujnv4ASS9f,NT,headphones,9,74,55,Male,UK,Consistent
R_23ODRujnv4ASS9f,NT,highlighter,9,74,55,Male,UK,Consistent
R_23ODRujnv4ASS9f,NT,job,9,74,55,Male,UK,Inconsistent
R_23ODRujnv4ASS9f,NT,orange juice,9,74,55,Male,UK,Inconsistent
R_23ODRujnv4ASS9f,NT,paper towels,9,74,55,Male,UK,Inconsistent
R_23ODRujnv4ASS9f,NT,printer,9,74,55,Male,UK,Consistent
R_23ODRujnv4ASS9f,NT,USB drive,9,74,55,Male,UK,Inconsistent
R_23ODRujnv4ASS9f,NT,walking shoes,9,74,55,Male,UK,Consistent
R_23OTFr7TtgtcFaB,NT,apartment,4,60,68,Male,UK,Consistent
R_23OTFr7TtgtcFaB,NT,cell phone,4,60,68,Male,UK,Consistent
R_23OTFr7TtgtcFaB,NT,headphones,4,60,68,Male,UK,Consistent
R_23OTFr7TtgtcFaB,NT,highlighter,4,60,68,Male,UK,Consistent
R_23OTFr7TtgtcFaB,NT,job,4,60,68,Male,UK,Inconsistent
R_23OTFr7TtgtcFaB,NT,orange juice,4,60,68,Male,UK,Consistent
R_23OTFr7TtgtcFaB,NT,paper towels,4,60,68,Male,UK,Inconsistent
R_23OTFr7TtgtcFaB,NT,printer,4,60,68,Male,UK,Inconsistent
R_23OTFr7TtgtcFaB,NT,USB drive,4,60,68,Male,UK,Consistent
R_23OTFr7TtgtcFaB,NT,walking shoes,4,60,68,Male,UK,Consistent
R_23ThTo5c0yjV3tH,NT,apartment,5,58,21,Female,UK,Inconsistent
R_23ThTo5c0yjV3tH,NT,cell phone,5,58,21,Female,UK,Inconsistent
R_23ThTo5c0yjV3tH,NT,headphones,5,58,21,Female,UK,Inconsistent
R_23ThTo5c0yjV3tH,NT,highlighter,5,58,21,Female,UK,Inconsistent
R_23ThTo5c0yjV3tH,NT,job,5,58,21,Female,UK,Inconsistent
R_23ThTo5c0yjV3tH,NT,orange juice,5,58,21,Female,UK,Inconsistent
R_23ThTo5c0yjV3tH,NT,paper towels,5,58,21,Female,UK,Inconsistent
R_23ThTo5c0yjV3tH,NT,printer,5,58,21,Female,UK,Inconsistent
R_23ThTo5c0yjV3tH,NT,USB drive,5,58,21,Female,UK,Consistent
R_23ThTo5c0yjV3tH,NT,walking shoes,5,58,21,Female,UK,Inconsistent
R_2fTfCIDMyKf3xKB,NT,apartment,7,83,37,Male,US,Inconsistent
R_2fTfCIDMyKf3xKB,NT,cell phone,7,83,37,Male,US,Inconsistent
R_2fTfCIDMyKf3xKB,NT,headphones,7,83,37,Male,US,Consistent
R_2fTfCIDMyKf3xKB,NT,highlighter,7,83,37,Male,US,Inconsistent
R_2fTfCIDMyKf3xKB,NT,job,7,83,37,Male,US,Consistent
R_2fTfCIDMyKf3xKB,NT,orange juice,7,83,37,Male,US,Consistent
R_2fTfCIDMyKf3xKB,NT,paper towels,7,83,37,Male,US,Inconsistent
R_2fTfCIDMyKf3xKB,NT,printer,7,83,37,Male,US,Consistent
R_2fTfCIDMyKf3xKB,NT,USB drive,7,83,37,Male,US,Inconsistent
R_2fTfCIDMyKf3xKB,NT,walking shoes,7,83,37,Male,US,Consistent
R_2mAGwkJ2IgIDWcd,NT,apartment,12,76,48,Male,UK,Consistent
R_2mAGwkJ2IgIDWcd,NT,cell phone,12,76,48,Male,UK,Inconsistent
R_2mAGwkJ2IgIDWcd,NT,headphones,12,76,48,Male,UK,Consistent
R_2mAGwkJ2IgIDWcd,NT,highlighter,12,76,48,Male,UK,Inconsistent
R_2mAGwkJ2IgIDWcd,NT,job,12,76,48,Male,UK,Consistent
R_2mAGwkJ2IgIDWcd,NT,orange juice,12,76,48,Male,UK,Consistent
R_2mAGwkJ2IgIDWcd,NT,paper towels,12,76,48,Male,UK,Inconsistent
R_2mAGwkJ2IgIDWcd,NT,printer,12,76,48,Male,UK,Consistent
R_2mAGwkJ2IgIDWcd,NT,USB drive,12,76,48,Male,UK,Consistent
R_2mAGwkJ2IgIDWcd,NT,walking shoes,12,76,48,Male,UK,Consistent
R_2nTwuBnvXHOVEY5,NT,apartment,10,89,49,Female,UK,Consistent
R_2nTwuBnvXHOVEY5,NT,cell phone,10,89,49,Female,UK,Consistent
R_2nTwuBnvXHOVEY5,NT,headphones,10,89,49,Female,UK,Consistent
R_2nTwuBnvXHOVEY5,NT,highlighter,10,89,49,Female,UK,Consistent
R_2nTwuBnvXHOVEY5,NT,job,10,89,49,Female,UK,Consistent
R_2nTwuBnvXHOVEY5,NT,orange juice,10,89,49,Female,UK,Consistent
R_2nTwuBnvXHOVEY5,NT,paper towels,10,89,49,Female,UK,Consistent
R_2nTwuBnvXHOVEY5,NT,printer,10,89,49,Female,UK,Consistent
R_2nTwuBnvXHOVEY5,NT,USB drive,10,89,49,Female,UK,Inconsistent
R_2nTwuBnvXHOVEY5,NT,walking shoes,10,89,49,Female,UK,Consistent
R_2sMCz4dPk89ll2J,NT,apartment,8,51,25,Female,UK,Consistent
R_2sMCz4dPk89ll2J,NT,cell phone,8,51,25,Female,UK,Consistent
R_2sMCz4dPk89ll2J,NT,headphones,8,51,25,Female,UK,Consistent
R_2sMCz4dPk89ll2J,NT,highlighter,8,51,25,Female,UK,Consistent
R_2sMCz4dPk89ll2J,NT,job,8,51,25,Female,UK,Consistent
R_2sMCz4dPk89ll2J,NT,orange juice,8,51,25,Female,UK,Inconsistent
R_2sMCz4dPk89ll2J,NT,paper towels,8,51,25,Female,UK,Inconsistent
R_2sMCz4dPk89ll2J,NT,printer,8,51,25,Female,UK,Consistent
R_2sMCz4dPk89ll2J,NT,USB drive,8,51,25,Female,UK,Consistent
R_2sMCz4dPk89ll2J,NT,walking shoes,8,51,25,Female,UK,Consistent
R_2u81jhZym8EVfZH,NT,apartment,4,47,25,Female,UK,Consistent
R_2u81jhZym8EVfZH,NT,cell phone,4,47,25,Female,UK,Inconsistent
R_2u81jhZym8EVfZH,NT,headphones,4,47,25,Female,UK,Inconsistent
R_2u81jhZym8EVfZH,NT,highlighter,4,47,25,Female,UK,Inconsistent
R_2u81jhZym8EVfZH,NT,job,4,47,25,Female,UK,Inconsistent
R_2u81jhZym8EVfZH,NT,orange juice,4,47,25,Female,UK,Inconsistent
R_2u81jhZym8EVfZH,NT,paper towels,4,47,25,Female,UK,Consistent
R_2u81jhZym8EVfZH,NT,printer,4,47,25,Female,UK,Inconsistent
R_2u81jhZym8EVfZH,NT,USB drive,4,47,25,Female,UK,Consistent
R_2u81jhZym8EVfZH,NT,walking shoes,4,47,25,Female,UK,Inconsistent
R_39kb2G7bRHMPzkV,NT,apartment,2,55,41,Female,UK,Consistent
R_39kb2G7bRHMPzkV,NT,cell phone,2,55,41,Female,UK,Inconsistent
R_39kb2G7bRHMPzkV,NT,headphones,2,55,41,Female,UK,Consistent
R_39kb2G7bRHMPzkV,NT,highlighter,2,55,41,Female,UK,Consistent
R_39kb2G7bRHMPzkV,NT,job,2,55,41,Female,UK,Consistent
R_39kb2G7bRHMPzkV,NT,orange juice,2,55,41,Female,UK,Consistent
R_39kb2G7bRHMPzkV,NT,paper towels,2,55,41,Female,UK,Consistent
R_39kb2G7bRHMPzkV,NT,printer,2,55,41,Female,UK,Consistent
R_39kb2G7bRHMPzkV,NT,USB drive,2,55,41,Female,UK,Consistent
R_39kb2G7bRHMPzkV,NT,walking shoes,2,55,41,Female,UK,Consistent
R_39mEeyLCrcEWblP,NT,apartment,8,65,48,Female,UK,Inconsistent
R_39mEeyLCrcEWblP,NT,cell phone,8,65,48,Female,UK,Consistent
R_39mEeyLCrcEWblP,NT,headphones,8,65,48,Female,UK,Inconsistent
R_39mEeyLCrcEWblP,NT,highlighter,8,65,48,Female,UK,Inconsistent
R_39mEeyLCrcEWblP,NT,job,8,65,48,Female,UK,Consistent
R_39mEeyLCrcEWblP,NT,orange juice,8,65,48,Female,UK,Consistent
R_39mEeyLCrcEWblP,NT,paper towels,8,65,48,Female,UK,Inconsistent
R_39mEeyLCrcEWblP,NT,printer,8,65,48,Female,UK,Consistent
R_39mEeyLCrcEWblP,NT,USB drive,8,65,48,Female,UK,Inconsistent
R_39mEeyLCrcEWblP,NT,walking shoes,8,65,48,Female,UK,Inconsistent
R_39shd1wXYKR3bpP,NT,apartment,10,59,32,Female,UK,Consistent
R_39shd1wXYKR3bpP,NT,cell phone,10,59,32,Female,UK,Inconsistent
R_39shd1wXYKR3bpP,NT,headphones,10,59,32,Female,UK,Inconsistent
R_39shd1wXYKR3bpP,NT,highlighter,10,59,32,Female,UK,Inconsistent
R_39shd1wXYKR3bpP,NT,job,10,59,32,Female,UK,Inconsistent
R_39shd1wXYKR3bpP,NT,orange juice,10,59,32,Female,UK,Consistent
R_39shd1wXYKR3bpP,NT,paper towels,10,59,32,Female,UK,Inconsistent
R_39shd1wXYKR3bpP,NT,printer,10,59,32,Female,UK,Inconsistent
R_39shd1wXYKR3bpP,NT,USB drive,10,59,32,Female,UK,Inconsistent
R_39shd1wXYKR3bpP,NT,walking shoes,10,59,32,Female,UK,Inconsistent
R_3fpGETKWPDkLgHj,NT,apartment,16,70,43,Male,US,Consistent
R_3fpGETKWPDkLgHj,NT,cell phone,16,70,43,Male,US,Consistent
R_3fpGETKWPDkLgHj,NT,headphones,16,70,43,Male,US,Consistent
R_3fpGETKWPDkLgHj,NT,highlighter,16,70,43,Male,US,Consistent
R_3fpGETKWPDkLgHj,NT,job,16,70,43,Male,US,Consistent
R_3fpGETKWPDkLgHj,NT,orange juice,16,70,43,Male,US,Consistent
R_3fpGETKWPDkLgHj,NT,paper towels,16,70,43,Male,US,Consistent
R_3fpGETKWPDkLgHj,NT,printer,16,70,43,Male,US,Consistent
R_3fpGETKWPDkLgHj,NT,USB drive,16,70,43,Male,US,Consistent
R_3fpGETKWPDkLgHj,NT,walking shoes,16,70,43,Male,US,Inconsistent
R_3JlRxsdAUKdYggl,NT,apartment,7,58,48,Male,UK,Consistent
R_3JlRxsdAUKdYggl,NT,cell phone,7,58,48,Male,UK,Consistent
R_3JlRxsdAUKdYggl,NT,headphones,7,58,48,Male,UK,Consistent
R_3JlRxsdAUKdYggl,NT,highlighter,7,58,48,Male,UK,Consistent
R_3JlRxsdAUKdYggl,NT,job,7,58,48,Male,UK,Consistent
R_3JlRxsdAUKdYggl,NT,orange juice,7,58,48,Male,UK,Inconsistent
R_3JlRxsdAUKdYggl,NT,paper towels,7,58,48,Male,UK,Inconsistent
R_3JlRxsdAUKdYggl,NT,printer,7,58,48,Male,UK,Consistent
R_3JlRxsdAUKdYggl,NT,USB drive,7,58,48,Male,UK,Consistent
R_3JlRxsdAUKdYggl,NT,walking shoes,7,58,48,Male,UK,Inconsistent
R_3lR0llkaHXMj2PX,NT,apartment,6,79,27,Female,UK,Consistent
R_3lR0llkaHXMj2PX,NT,cell phone,6,79,27,Female,UK,Inconsistent
R_3lR0llkaHXMj2PX,NT,headphones,6,79,27,Female,UK,Consistent
R_3lR0llkaHXMj2PX,NT,highlighter,6,79,27,Female,UK,Consistent
R_3lR0llkaHXMj2PX,NT,job,6,79,27,Female,UK,Consistent
R_3lR0llkaHXMj2PX,NT,orange juice,6,79,27,Female,UK,Inconsistent
R_3lR0llkaHXMj2PX,NT,paper towels,6,79,27,Female,UK,Consistent
R_3lR0llkaHXMj2PX,NT,printer,6,79,27,Female,UK,Consistent
R_3lR0llkaHXMj2PX,NT,USB drive,6,79,27,Female,UK,Inconsistent
R_3lR0llkaHXMj2PX,NT,walking shoes,6,79,27,Female,UK,Consistent
R_3OA5z8WFBRKqqwd,NT,apartment,4,62,68,Female,UK,Consistent
R_3OA5z8WFBRKqqwd,NT,cell phone,4,62,68,Female,UK,Consistent
R_3OA5z8WFBRKqqwd,NT,headphones,4,62,68,Female,UK,Consistent
R_3OA5z8WFBRKqqwd,NT,highlighter,4,62,68,Female,UK,Inconsistent
R_3OA5z8WFBRKqqwd,NT,job,4,62,68,Female,UK,Inconsistent
R_3OA5z8WFBRKqqwd,NT,orange juice,4,62,68,Female,UK,Consistent
R_3OA5z8WFBRKqqwd,NT,paper towels,4,62,68,Female,UK,Consistent
R_3OA5z8WFBRKqqwd,NT,printer,4,62,68,Female,UK,Consistent
R_3OA5z8WFBRKqqwd,NT,USB drive,4,62,68,Female,UK,Inconsistent
R_3OA5z8WFBRKqqwd,NT,walking shoes,4,62,68,Female,UK,Consistent
R_3ra0nlKIliJy0DP,NT,apartment,3,67,36,Female,UK,Consistent
R_3ra0nlKIliJy0DP,NT,cell phone,3,67,36,Female,UK,Inconsistent
R_3ra0nlKIliJy0DP,NT,headphones,3,67,36,Female,UK,Inconsistent
R_3ra0nlKIliJy0DP,NT,highlighter,3,67,36,Female,UK,Inconsistent
R_3ra0nlKIliJy0DP,NT,job,3,67,36,Female,UK,Inconsistent
R_3ra0nlKIliJy0DP,NT,orange juice,3,67,36,Female,UK,Consistent
R_3ra0nlKIliJy0DP,NT,paper towels,3,67,36,Female,UK,Consistent
R_3ra0nlKIliJy0DP,NT,printer,3,67,36,Female,UK,Inconsistent
R_3ra0nlKIliJy0DP,NT,USB drive,3,67,36,Female,UK,Inconsistent
R_3ra0nlKIliJy0DP,NT,walking shoes,3,67,36,Female,UK,Consistent
R_3RajyGZywZJGsp7,NT,apartment,8,63,44,Male,UK,Consistent
R_3RajyGZywZJGsp7,NT,cell phone,8,63,44,Male,UK,Consistent
R_3RajyGZywZJGsp7,NT,headphones,8,63,44,Male,UK,Consistent
R_3RajyGZywZJGsp7,NT,highlighter,8,63,44,Male,UK,Inconsistent
R_3RajyGZywZJGsp7,NT,job,8,63,44,Male,UK,Consistent
R_3RajyGZywZJGsp7,NT,orange juice,8,63,44,Male,UK,Consistent
R_3RajyGZywZJGsp7,NT,paper towels,8,63,44,Male,UK,Consistent
R_3RajyGZywZJGsp7,NT,printer,8,63,44,Male,UK,Consistent
R_3RajyGZywZJGsp7,NT,USB drive,8,63,44,Male,UK,Consistent
R_3RajyGZywZJGsp7,NT,walking shoes,8,63,44,Male,UK,Inconsistent
R_3sC8iGWg1VwIuhf,NT,apartment,5,69,46,Female,UK,Consistent
R_3sC8iGWg1VwIuhf,NT,cell phone,5,69,46,Female,UK,Consistent
R_3sC8iGWg1VwIuhf,NT,headphones,5,69,46,Female,UK,Inconsistent
R_3sC8iGWg1VwIuhf,NT,highlighter,5,69,46,Female,UK,Consistent
R_3sC8iGWg1VwIuhf,NT,job,5,69,46,Female,UK,Inconsistent
R_3sC8iGWg1VwIuhf,NT,orange juice,5,69,46,Female,UK,Consistent
R_3sC8iGWg1VwIuhf,NT,paper towels,5,69,46,Female,UK,Inconsistent
R_3sC8iGWg1VwIuhf,NT,printer,5,69,46,Female,UK,Inconsistent
